entry_id,date,account,vendor,amount,preparer,is_manipulated
JE-001154,2025-02-07,매출,거래처-002,7135025,김회계,False
JE-000025,2025-02-07,매입,거래처-038,1119439,김회계,False
JE-003475,2025-02-07,매입,거래처-012,1878099,최담당,False
JE-001737,2025-02-07,판매비와관리비,거래처-037,719817,김회계,False
JE-002131,2025-02-07,매출,거래처-031,2055683,최담당,False
JE-001716,2025-02-07,매출원가,거래처-018,1448943,박전표,False
JE-000434,2025-02-07,매입,거래처-017,2034143,최담당,False
JE-001869,2025-02-08,매출,거래처-013,29377836,이감사,False
JE-001197,2025-02-08,매입,거래처-014,62782,김회계,False
JE-002521,2025-02-08,미수금,거래처-029,4898743,최담당,False
JE-003340,2025-02-08,매출,거래처-021,56184,박전표,False
JE-000793,2025-02-08,매출,거래처-034,7225617,최담당,False
JE-002991,2025-02-08,미수금,거래처-036,968820,최담당,False
JE-002136,2025-02-08,매입,거래처-004,5288560,이감사,False
JE-000403,2025-02-08,미수금,거래처-003,1291085,이감사,False
JE-002912,2025-02-08,판매비와관리비,거래처-029,174729,박전표,False
JE-002627,2025-02-09,매출,거래처-018,470529,최담당,False
JE-003221,2025-02-09,미수금,거래처-024,306445,이감사,False
JE-002717,2025-02-09,매출원가,거래처-016,3623440,박전표,False
JE-001641,2025-02-09,미지급금,거래처-006,8563,박전표,False
JE-001028,2025-02-09,매입,거래처-013,170604,이감사,False
JE-002398,2025-02-09,매출원가,거래처-018,9996449,김회계,True
JE-002536,2025-02-09,매입,거래처-019,238497,이감사,False
JE-003484,2025-02-09,매입,거래처-001,3971911,김회계,False
JE-002550,2025-02-09,매출원가,거래처-036,430617,김회계,False
JE-003114,2025-02-09,미지급금,거래처-024,4667567,최담당,False
JE-000939,2025-02-09,매출,거래처-025,1347017,박전표,False
JE-003948,2025-02-09,매입,거래처-029,18277737,최담당,False
JE-001560,2025-02-09,매출원가,거래처-011,6649461,김회계,False
JE-004033,2025-02-10,매입,거래처-012,213338,김회계,False
JE-001349,2025-02-10,판매비와관리비,거래처-008,400348,최담당,False
JE-003412,2025-02-10,판매비와관리비,거래처-020,7681974,김회계,False
JE-003408,2025-02-10,매출,거래처-022,678750,김회계,False
JE-002518,2025-02-10,매출,거래처-005,211159,박전표,False
JE-002423,2025-02-10,매출,거래처-016,198385,박전표,False
JE-002849,2025-02-10,매입,거래처-026,3158123,이감사,False
JE-003025,2025-02-10,매출원가,거래처-030,25066063,박전표,False
JE-001013,2025-02-10,미지급금,거래처-017,9075456,최담당,False
JE-003029,2025-02-10,매출,거래처-006,403069,김회계,False
JE-001049,2025-02-11,미수금,거래처-033,1457380,박전표,False
JE-001092,2025-02-11,미수금,거래처-002,36546960,박전표,False
JE-000032,2025-02-11,매입,거래처-001,812677,김회계,False
JE-003181,2025-02-11,미지급금,거래처-019,1018498,김회계,False
JE-002337,2025-02-11,매출원가,거래처-005,1663870,박전표,False
JE-003351,2025-02-11,매출,거래처-025,167979,김회계,False
JE-000869,2025-02-11,매입,거래처-004,20160,박전표,False
JE-000556,2025-02-11,매출,거래처-032,70554885,박전표,False
JE-002322,2025-02-11,판매비와관리비,거래처-011,60173,김회계,False
JE-002664,2025-02-11,미수금,거래처-025,14694023,이감사,False
JE-002734,2025-02-11,매출,거래처-007,929559,이감사,False
JE-003930,2025-02-12,매입,거래처-026,329470,이감사,False
JE-000109,2025-02-12,미지급금,거래처-027,627548,최담당,False
JE-000660,2025-02-12,매입,거래처-033,1130405,이감사,False
JE-000527,2025-02-12,판매비와관리비,거래처-010,76141764,최담당,False
JE-003835,2025-02-12,판매비와관리비,거래처-028,3953916,김회계,False
JE-000305,2025-02-12,매입,거래처-028,808830,이감사,False
JE-002930,2025-02-12,미수금,거래처-001,80835,김회계,False
JE-002691,2025-02-12,판매비와관리비,거래처-009,380860,김회계,False
JE-004146,2025-02-12,미지급금,거래처-003,2446079,이감사,False
JE-000128,2025-02-12,미지급금,거래처-030,27238,박전표,False
JE-002667,2025-02-12,매출원가,거래처-021,1852874,이감사,False
JE-000786,2025-02-12,매출,거래처-029,40953935,김회계,False
JE-004117,2025-02-12,미지급금,거래처-027,287577,최담당,False
JE-001221,2025-02-12,판매비와관리비,거래처-026,3491174,최담당,False
JE-001465,2025-02-13,매출원가,거래처-025,2127,이감사,False
JE-003259,2025-02-13,미수금,거래처-006,8643961,김회계,False
JE-003718,2025-02-13,매출원가,거래처-038,132832,최담당,False
JE-001644,2025-02-13,판매비와관리비,거래처-023,18538762,김회계,False
JE-003743,2025-02-13,판매비와관리비,거래처-032,813386,이감사,False
JE-003965,2025-02-13,미수금,거래처-017,7261397,최담당,False
JE-001077,2025-02-13,미수금,거래처-004,681379,김회계,False
JE-001942,2025-02-13,판매비와관리비,거래처-024,1583946,이감사,False
JE-002563,2025-02-13,미수금,거래처-036,23165,김회계,False
JE-001405,2025-02-13,판매비와관리비,거래처-032,94540,최담당,False
JE-000721,2025-02-13,미지급금,거래처-005,131214,이감사,False
JE-002685,2025-02-13,매입,거래처-021,377211,최담당,False
JE-001486,2025-02-14,미지급금,거래처-026,1490554,김회계,False
JE-003944,2025-02-14,매입,거래처-018,876677,이감사,False
JE-002089,2025-02-15,매출,거래처-040,238367,최담당,False
JE-001703,2025-02-15,매출,거래처-025,40256,김회계,False
JE-000082,2025-02-15,판매비와관리비,거래처-038,244520,박전표,False
JE-000061,2025-02-15,판매비와관리비,거래처-005,7201203,박전표,False
JE-002388,2025-02-15,미지급금,거래처-009,123737,최담당,False
JE-000019,2025-02-15,미수금,거래처-035,1825528,김회계,False
JE-002121,2025-02-15,미수금,거래처-037,2226589,이감사,False
JE-001076,2025-02-15,미수금,거래처-040,2419645,박전표,False
JE-000270,2025-02-15,미수금,거래처-008,13180688,이감사,False
JE-000576,2025-02-15,매입,거래처-035,364699,김회계,False
JE-003409,2025-02-15,매출,거래처-027,7331478,이감사,False
JE-001002,2025-02-15,매출원가,거래처-021,1831919,최담당,False
JE-003323,2025-02-16,매출원가,거래처-006,437762,이감사,False
JE-000632,2025-02-16,미수금,거래처-036,5049619,최담당,False
JE-003365,2025-02-16,판매비와관리비,거래처-002,791613,김회계,False
JE-003301,2025-02-16,매출,거래처-027,174283,박전표,False
JE-001712,2025-02-16,판매비와관리비,거래처-024,9997019,김회계,True
JE-000727,2025-02-16,매출원가,거래처-007,94202,박전표,False
JE-002085,2025-02-16,미수금,거래처-018,6115499,이감사,False
JE-002181,2025-02-16,매출원가,거래처-029,62998,이감사,False
JE-003557,2025-02-16,매입,거래처-010,1944946,이감사,False
JE-004103,2025-02-16,매출,거래처-015,145419,김회계,False
JE-000569,2025-02-16,미지급금,거래처-036,28266,최담당,False
JE-002844,2025-02-16,판매비와관리비,거래처-032,24180,박전표,False
JE-000796,2025-02-16,판매비와관리비,거래처-029,537052,최담당,False
JE-002714,2025-02-16,미지급금,거래처-023,134347,최담당,False
JE-001677,2025-02-16,매출원가,거래처-036,595046,김회계,False
JE-000930,2025-02-16,미수금,거래처-012,1528107,김회계,False
JE-003375,2025-02-17,미수금,거래처-036,1521990,박전표,False
JE-000972,2025-02-17,매입,거래처-036,1109319,김회계,False
JE-000345,2025-02-17,미수금,거래처-030,4751616,최담당,False
JE-000651,2025-02-17,판매비와관리비,거래처-016,39364785,박전표,False
JE-000536,2025-02-17,매입,거래처-024,562268,박전표,False
JE-001029,2025-02-17,매출원가,거래처-024,251868,이감사,False
JE-003232,2025-02-17,미수금,거래처-010,3587678,박전표,False
JE-004098,2025-02-17,매출원가,거래처-010,66100,박전표,False
JE-002454,2025-02-17,미수금,거래처-003,16258,박전표,False
JE-000217,2025-02-17,매입,거래처-021,150396,김회계,False
JE-003246,2025-02-17,미수금,거래처-001,658557,이감사,False
JE-001094,2025-02-17,판매비와관리비,거래처-002,13020,이감사,False
JE-003196,2025-02-17,매출,거래처-010,38190,최담당,False
JE-003900,2025-02-17,미수금,거래처-033,399572,이감사,False
JE-000519,2025-02-18,판매비와관리비,거래처-034,58019,이감사,False
JE-003518,2025-02-18,미수금,거래처-028,1174106,박전표,False
JE-000629,2025-02-18,미지급금,거래처-010,64530,이감사,False
JE-000736,2025-02-18,미수금,거래처-014,247304,이감사,False
JE-001088,2025-02-18,미지급금,거래처-007,172903,이감사,False
JE-004137,2025-02-18,미지급금,거래처-040,733860,김회계,False
JE-002724,2025-02-18,미수금,거래처-010,70866,이감사,False
JE-000819,2025-02-18,미수금,거래처-016,9996642,박전표,True
JE-001573,2025-02-18,미지급금,거래처-020,543247,박전표,False
JE-002374,2025-02-19,매출원가,거래처-013,313430,최담당,False
JE-003001,2025-02-19,미지급금,거래처-013,3724600,최담당,False
JE-003549,2025-02-19,매출원가,거래처-011,463948,박전표,False
JE-003313,2025-02-19,매입,거래처-015,298811,박전표,False
JE-003657,2025-02-19,미지급금,거래처-032,438603,박전표,False
JE-001945,2025-02-19,미지급금,거래처-017,248933,이감사,False
JE-000225,2025-02-19,매입,거래처-039,859371,김회계,False
JE-001842,2025-02-19,미수금,거래처-009,331839,김회계,False
JE-000399,2025-02-19,판매비와관리비,거래처-039,246416,최담당,False
JE-003522,2025-02-19,판매비와관리비,거래처-004,631398,최담당,False
JE-000302,2025-02-20,매출원가,거래처-008,61296,김회계,False
JE-001199,2025-02-20,매출,거래처-026,2750327,최담당,False
JE-003461,2025-02-20,매입,거래처-006,3322538,박전표,False
JE-001824,2025-02-20,매출,거래처-006,11797956,박전표,False
JE-002248,2025-02-20,미수금,거래처-017,9683515,박전표,False
JE-002403,2025-02-20,매출원가,거래처-008,310444,최담당,False
JE-003635,2025-02-20,매입,거래처-017,456294,최담당,False
JE-003362,2025-02-20,미지급금,거래처-011,1161442,이감사,False
JE-004035,2025-02-20,매출,거래처-040,217037,이감사,False
JE-003833,2025-02-20,판매비와관리비,거래처-015,192363,김회계,False
JE-003834,2025-02-20,미수금,거래처-019,3256534,김회계,False
JE-002455,2025-02-20,매출원가,거래처-032,912441,이감사,False
JE-004090,2025-02-21,미수금,거래처-025,940864,김회계,False
JE-001112,2025-02-21,매입,거래처-020,875194,이감사,False
JE-003817,2025-02-21,판매비와관리비,거래처-012,9994462,이감사,True
JE-000667,2025-02-21,판매비와관리비,거래처-001,2496363,박전표,False
JE-003937,2025-02-21,매입,거래처-008,13900579,최담당,False
JE-000067,2025-02-21,매입,거래처-026,2972440,최담당,False
JE-001873,2025-02-21,미지급금,거래처-019,970907,김회계,False
JE-001166,2025-02-21,미지급금,거래처-013,113563,최담당,False
JE-001775,2025-02-21,미수금,거래처-030,2954513,박전표,False
JE-001269,2025-02-21,매출원가,거래처-008,112266,이감사,False
JE-000608,2025-02-21,판매비와관리비,거래처-028,1577429,이감사,False
JE-002774,2025-02-21,매출,거래처-020,9998750,최담당,True
JE-003125,2025-02-21,미수금,거래처-013,1952089,이감사,False
JE-000444,2025-02-21,매출,거래처-037,1519200,최담당,False
JE-002647,2025-02-21,매입,거래처-016,137027,김회계,False
JE-000539,2025-02-22,미수금,거래처-003,3759794,이감사,False
JE-002016,2025-02-22,매출원가,거래처-027,14086693,최담당,False
JE-002132,2025-02-22,미수금,거래처-018,246807,이감사,False
JE-002946,2025-02-22,판매비와관리비,거래처-027,7199128,김회계,False
JE-002524,2025-02-22,판매비와관리비,거래처-038,3134502,김회계,False
JE-003030,2025-02-22,판매비와관리비,거래처-030,2000000,박전표,True
JE-003954,2025-02-22,미지급금,거래처-015,1206934,박전표,False
JE-000078,2025-02-22,미수금,거래처-015,1948477,최담당,False
JE-000262,2025-02-22,미지급금,거래처-011,115828,김회계,False
JE-001882,2025-02-22,미지급금,거래처-040,1000000,이감사,True
JE-003637,2025-02-23,판매비와관리비,거래처-016,19601,최담당,False
JE-002800,2025-02-23,판매비와관리비,거래처-029,1329313,최담당,False
JE-001281,2025-02-23,판매비와관리비,거래처-020,1101545,김회계,False
JE-000171,2025-02-23,미수금,거래처-011,571008,이감사,False
JE-000520,2025-02-23,미수금,거래처-011,61996,이감사,False
JE-003720,2025-02-23,매입,거래처-027,424025,최담당,False
JE-003712,2025-02-23,미지급금,거래처-017,34033,김회계,False
JE-000703,2025-02-23,미지급금,거래처-032,1620023,박전표,False
JE-003063,2025-02-23,매출,거래처-034,7708069,박전표,False
JE-001125,2025-02-23,미수금,거래처-033,8324560,박전표,False
JE-001607,2025-02-23,미수금,거래처-019,110715,최담당,False
JE-000682,2025-02-23,매출원가,거래처-028,60022,최담당,False
JE-002554,2025-02-23,미수금,거래처-018,311451,박전표,False
JE-000244,2025-02-23,미지급금,거래처-040,437761,최담당,False
JE-001914,2025-02-23,판매비와관리비,거래처-004,342888,최담당,False
JE-001739,2025-02-24,매출원가,거래처-003,426848,박전표,False
JE-001970,2025-02-24,매출,거래처-005,5000000,이감사,True
JE-003345,2025-02-24,매출원가,거래처-018,315192,최담당,False
JE-003655,2025-02-24,판매비와관리비,거래처-029,184040,박전표,False
JE-001416,2025-02-24,매출원가,거래처-018,8168477,김회계,False
JE-001895,2025-02-24,판매비와관리비,거래처-029,1200591,김회계,False
JE-002342,2025-02-24,미수금,거래처-022,503674,김회계,False
JE-002412,2025-02-24,매입,거래처-003,143759,박전표,False
JE-001411,2025-02-25,매출원가,거래처-025,1372682,최담당,False
JE-003723,2025-02-25,매출원가,거래처-028,4270289,김회계,False
JE-003982,2025-02-25,미수금,거래처-004,1582271,박전표,False
JE-002857,2025-02-25,판매비와관리비,거래처-037,1236641,박전표,False
JE-002354,2025-02-25,매출,거래처-034,845263,박전표,False
JE-003264,2025-02-25,판매비와관리비,거래처-012,214316,이감사,False
JE-003478,2025-02-25,미지급금,거래처-037,20231232,최담당,False
JE-003882,2025-02-25,매입,거래처-020,2673174,김회계,False
JE-000792,2025-02-25,매출,거래처-009,537553,김회계,False
JE-003506,2025-02-25,매출,거래처-023,1494524,김회계,False
JE-002445,2025-02-26,판매비와관리비,거래처-009,18495232,김회계,False
JE-002900,2025-02-26,판매비와관리비,거래처-013,1856231,김회계,False
JE-000800,2025-02-26,매입,거래처-021,66766,최담당,False
JE-001774,2025-02-26,판매비와관리비,거래처-002,1508076,이감사,False
JE-000482,2025-02-26,매출원가,거래처-010,7257638,최담당,False
JE-003173,2025-02-26,판매비와관리비,거래처-033,5000000,이감사,True
JE-000839,2025-02-26,매출원가,거래처-027,667239,박전표,False
JE-000044,2025-02-26,매출원가,거래처-003,141452,박전표,False
